Situation;Nivel;Number;Imports;Changed_files;Changes;Deletion;Aditions;Size_body;Create_date;Closed_date;Merge_date;Diff_MergeLastModify;Diff_CreateNow;PR_comments;PR_size_comments;Review_comments;Review_size_comments;Issue_comments;Issue_size_comments;Qtd_labels;Commits
Closed;Easy;4003;2;2;5;2;3;145;2017-03-09 09:03:04;2017-03-10 06:11:05;;;1719 days 07:10:09.428473;6;134;1;134;5;743;0;1
Closed;Easy;3997;0;1;2;1;1;43;2017-03-09 01:39:48;2017-03-09 19:14:04;;;1719 days 14:33:27.672424;6;0;0;0;5;1302;0;1
Closed;Easy;3960;0;1;4;2;2;6;2017-03-07 03:51:15;2017-04-14 02:22:27;;;1721 days 12:22:04.998949;18;1356;3;1356;16;2447;2;1
Closed;Easy;3953;0;1;27;0;27;12;2017-03-05 23:30:10;2017-03-06 07:05:43;;;1722 days 16:43:13.167951;6;406;6;406;5;549;0;1
Closed;Easy;3946;0;3;147;36;111;507;2017-03-05 11:07:26;2017-03-08 02:16:09;;;1723 days 05:06:00.180946;11;172;4;172;8;2061;0;1
Closed;Easy;3936;0;4;62;1;61;81;2017-03-05 01:20:27;2017-03-05 01:50:58;;;1723 days 14:53:01.792965;2;74;2;74;1;30;0;2
Closed;Easy;3932;0;1;15;0;15;118;2017-03-04 22:55:59;2017-03-05 01:49:09;;;1723 days 17:17:32.444947;2;271;2;271;1;30;0;1
Closed;Easy;3931;0;2;11;0;11;87;2017-03-04 22:41:26;2017-03-05 23:04:44;2017-03-05 23:04:51;1717 days 00:27:13;1723 days 17:32:08.265947;4;257;3;257;3;625;0;1
Closed;Easy;3925;0;4;13;0;13;6;2017-03-04 05:00:45;2017-03-10 16:50:38;;;1724 days 11:12:52.409945;6;417;4;417;6;1652;0;1
Closed;Easy;3908;648;130;253;119;134;157;2017-03-03 18:06:00;2017-03-04 23:42:58;;;1724 days 22:07:42.067951;10;261;3;261;9;2759;0;2
Closed;Easy;3906;0;2;11;3;8;131;2017-03-03 16:02:39;2017-03-08 06:25:33;;;1725 days 00:11:05.819947;8;181;2;181;7;863;0;1
Closed;Easy;3894;0;4;58;1;57;62;2017-03-02 14:06:09;2017-03-08 00:29:35;;;1726 days 02:07:39.752945;15;2250;14;2250;14;2862;0;1
Closed;Easy;3890;17;4;108;6;102;192;2017-03-02 09:14:08;2017-03-08 04:17:13;;;1726 days 06:59:44.280968;4;1025;4;1025;3;178;0;2
Closed;Easy;3872;0;1;2;1;1;402;2017-03-01 19:24:28;2017-03-01 19:54:39;;;1726 days 20:49:26.665901;4;0;0;0;4;618;0;1
Closed;Easy;3863;7;1;12;0;12;967;2017-03-01 04:32:12;2017-03-05 03:03:03;;;1727 days 11:41:45.274898;4;320;3;320;4;318;0;1
Closed;Easy;3847;0;2;4;2;2;126;2017-02-28 13:52:57;2017-02-28 18:11:57;;;1728 days 02:21:02.540898;2;0;0;0;2;413;0;1
Closed;Easy;3835;0;1;17;0;17;78;2017-02-27 20:37:18;2017-05-29 21:53:58;;;1728 days 19:36:44.417905;9;0;0;0;8;2020;0;1
Closed;Easy;3833;12;17;208;4;204;218;2017-02-27 17:59:40;2017-03-05 01:36:28;;;1728 days 22:14:26.399901;7;2779;15;2779;7;1680;0;3
Closed;Easy;3832;0;4;15;1;14;79;2017-02-27 10:10:38;2021-09-06 20:04:37;;;1729 days 06:03:32.349902;22;714;4;714;19;3636;3;1
Closed;Easy;3831;16;4;16;4;12;255;2017-02-27 08:41:03;2017-02-28 22:22:20;;;1729 days 07:33:09.842900;3;0;0;0;3;252;0;1
Closed;Easy;3814;8;1;7;3;4;350;2017-02-26 15:50:31;2017-03-08 23:33:04;;;1730 days 00:23:44.775899;17;335;1;335;17;3257;0;1
Closed;Easy;3812;12;1;45;12;33;13;2017-02-25 23:34:38;2017-02-27 02:08:12;;;1730 days 16:39:40.150902;3;0;0;0;3;303;0;2
Closed;Easy;3804;0;2;20;4;16;335;2017-02-24 21:10:40;2017-05-29 21:27:52;;;1731 days 19:03:40.863900;12;104;1;104;10;1473;0;1
Closed;Easy;3803;0;1;3;0;3;82;2017-02-24 21:01:54;2017-02-27 08:23:42;;;1731 days 19:12:29.291900;2;0;0;0;2;290;0;1
Closed;Easy;3799;0;1;14;0;14;8;2017-02-24 10:14:32;2017-02-27 05:32:02;;;1732 days 05:59:53.989902;5;276;2;276;5;825;0;1
Closed;Easy;3747;0;4;36;3;33;264;2017-02-21 20:29:38;2017-06-02 02:39:18;;;1734 days 19:44:50.350923;2;0;0;0;2;77;1;2
Closed;Easy;3742;1;2;144;54;90;1055;2017-02-21 13:11:47;2017-02-23 01:39:13;2017-02-23 01:39:13;1656 days 05:08:20;1735 days 03:02:43.975898;3;0;0;0;3;164;0;1
Closed;Easy;3733;0;1;2;1;1;12;2017-02-20 03:25:18;2017-02-20 05:12:06;;;1736 days 12:49:15.777906;3;0;0;0;3;601;0;1
Closed;Easy;3727;0;2;120;7;113;639;2017-02-19 14:53:19;2017-02-20 19:06:57;;;1737 days 01:21:17.614653;9;0;0;0;9;2128;0;1
Closed;Easy;3724;9;2;114;1;113;219;2017-02-19 00:35:41;2017-02-19 02:41:35;2017-02-19 02:41:35;1731 days 08:52:24;1737 days 15:38:59.616756;3;0;0;0;3;793;0;1
Closed;Easy;3718;0;4;66;3;63;162;2017-02-18 16:14:11;2017-03-05 04:33:06;;;1738 days 00:00:35.894412;10;708;4;708;10;1272;0;1
Closed;Easy;3715;0;4;188;48;140;137;2017-02-18 06:29:09;2017-03-04 20:06:05;;;1738 days 09:45:40.255249;6;0;0;0;6;1480;0;2
Closed;Easy;3706;26;5;193;90;103;11;2017-02-17 04:44:24;2018-02-10 01:48:05;;;1739 days 11:30:28.257201;17;584;4;584;8;1988;1;1
Closed;Easy;3689;0;2;22;1;21;197;2017-02-15 20:28:36;2017-03-01 00:13:39;;;1740 days 19:46:19.050964;12;94;1;94;12;2947;1;2
Closed;Easy;3676;0;4;17;0;17;215;2017-02-14 13:17:54;2017-04-19 00:05:45;;;1742 days 02:57:04.172841;9;945;4;945;9;1675;0;1
Closed;Easy;3675;0;3;18;0;18;215;2017-02-14 11:29:42;2017-02-14 13:07:09;;;1742 days 04:45:19.570898;3;0;0;0;3;642;0;6
Closed;Easy;3673;0;1;14;0;14;274;2017-02-14 04:47:18;2017-02-19 06:49:09;;;1742 days 11:27:47.398718;4;737;6;737;4;751;0;1
Closed;Easy;3625;17;5;68;26;42;12;2017-02-09 22:02:50;2017-02-11 21:49:22;;;1746 days 18:12:18.762156;3;508;5;508;3;219;0;1
Closed;Easy;3614;0;2;39;2;37;192;2017-02-08 09:54:08;2017-02-08 19:16:49;;;1748 days 06:21:03.565844;9;234;1;234;9;1532;0;1
Closed;Easy;3599;18;4;741;370;371;644;2017-02-06 22:14:59;2017-02-08 02:25:10;;;1749 days 18:00:15.006892;9;0;0;0;9;1045;0;1
Closed;Easy;3594;0;2;180;0;180;13;2017-02-06 00:33:52;2017-02-07 22:25:12;;;1750 days 15:41:25.158148;5;769;6;769;5;996;0;1
Closed;Easy;3593;158;24;198;82;116;11;2017-02-05 20:25:39;2017-02-07 05:50:46;;;1750 days 19:49:40.886214;2;65;2;65;2;248;0;1
Closed;Easy;3591;0;5;25;5;20;119;2017-02-05 14:28:35;2017-02-11 22:52:31;;;1751 days 01:46:47.834396;3;448;3;448;3;296;0;1
Closed;Easy;3590;0;1;2;0;2;166;2017-02-05 11:18:45;2017-02-05 20:50:50;;;1751 days 04:56:40.139671;7;0;0;0;7;1228;0;1
Closed;Easy;3588;13;6;59;21;38;13;2017-02-04 22:56:44;2017-02-27 02:30:58;;;1751 days 17:18:44.004076;10;95;2;95;10;2297;0;5
Closed;Easy;3587;0;1;24;9;15;139;2017-02-04 19:45:32;2017-02-07 06:00:28;;;1751 days 20:29:58.270897;2;0;0;0;2;203;0;1
Closed;Easy;3585;0;1;4;1;3;182;2017-02-04 12:06:15;2017-02-05 21:02:30;;;1752 days 04:09:17.568185;6;0;0;0;6;1309;0;1
Closed;Easy;3567;7;2;52;38;14;11;2017-02-03 02:58:16;2017-02-07 06:11:07;;;1753 days 13:17:19.241607;4;124;1;124;4;344;0;1
Closed;Easy;3565;0;2;8;3;5;205;2017-02-03 01:57:30;2017-02-07 23:34:42;;;1753 days 14:18:07.921304;3;276;3;276;3;336;0;16
Closed;Easy;3562;0;4;77;41;36;13;2017-02-02 23:07:41;2017-02-07 06:33:27;;;1753 days 17:07:59.264164;2;0;0;0;2;273;0;3
Closed;Easy;3561;0;3;132;0;132;206;2017-02-02 21:29:26;2017-02-14 04:40:21;;;1753 days 18:46:16.640778;6;0;0;0;6;1870;0;2
Closed;Easy;3553;541;426;50234;14818;35416;11;2017-02-02 02:11:18;2017-02-17 04:43:44;;;1754 days 14:04:33.785081;2;0;0;0;2;192;0;1
Closed;Easy;3529;0;1;4;0;4;324;2017-01-31 15:22:51;2017-02-02 19:43:19;;;1756 days 00:53:03.346473;4;0;0;0;4;787;0;1
Closed;Easy;3526;0;1;4;1;3;398;2017-01-30 22:59:09;2017-01-31 18:02:21;;;1756 days 17:16:47.604285;5;0;0;0;5;982;0;3
Closed;Easy;3525;11;1;8;6;2;13;2017-01-30 21:01:42;2017-01-31 00:43:51;;;1756 days 19:14:16.824771;2;0;0;0;2;222;0;1
Closed;Easy;3522;4;1;7;0;7;13;2017-01-30 19:00:13;2017-01-30 19:58:10;;;1756 days 21:15:48.387829;2;0;0;0;2;297;0;1
Closed;Easy;3516;8;3;98;0;98;11;2017-01-30 09:27:37;2017-02-03 18:17:04;;;1757 days 06:48:27.622823;5;0;0;0;5;743;0;1
Closed;Easy;3505;0;2;12;1;11;271;2017-01-29 02:39:29;2017-01-29 15:20:16;2017-01-29 15:20:16;1752 days 08:11:48;1758 days 13:36:38.234825;2;0;0;0;2;148;0;1
Closed;Easy;3492;0;1;8;3;5;11;2017-01-27 21:41:23;2017-01-27 22:42:16;;;1759 days 18:34:46.568826;1;0;0;0;1;70;0;1
Closed;Easy;3482;0;1;5;0;5;162;2017-01-27 09:00:29;2017-01-28 23:55:09;;;1760 days 07:15:43.455826;4;662;5;662;4;1147;0;3
Closed;Easy;3473;0;1;15;0;15;190;2017-01-26 22:22:15;2017-02-07 06:58:16;;;1760 days 17:54:00.424995;3;511;4;511;3;500;0;2
Closed;Easy;3466;4;2;42;0;42;284;2017-01-26 09:34:04;2017-02-03 05:07:31;;;1761 days 06:42:14.161983;4;0;0;0;4;703;0;1
Closed;Easy;3464;0;1;5;0;5;138;2017-01-26 06:21:48;2017-04-01 17:44:40;;;1761 days 09:54:33.048985;11;1001;3;1001;11;4081;1;1
Closed;Easy;3463;0;1;5;0;5;185;2017-01-26 05:40:17;2017-01-26 06:15:57;;;1761 days 10:36:06.458986;1;0;0;0;1;117;0;1
Closed;Easy;3461;0;1;15;6;9;17;2017-01-26 02:52:03;2017-01-28 00:08:01;;;1761 days 13:24:23.376984;7;656;4;656;7;1622;0;1
Closed;Easy;3433;0;1;2;0;2;11;2017-01-23 17:06:03;2017-01-25 00:00:08;;;1763 days 23:10:25.678016;1;0;0;0;1;55;0;1
Closed;Easy;3431;0;1;2;1;1;12;2017-01-23 11:39:31;2017-01-23 23:24:13;;;1764 days 04:36:59.889985;1;0;0;0;1;27;0;1
Closed;Easy;3424;0;4;96;33;63;433;2017-01-22 10:30:22;2017-03-18 04:15:28;;;1765 days 05:46:13.246983;30;3091;18;3091;28;5110;1;2
Closed;Easy;3423;0;1;2;1;1;11;2017-01-22 10:27:51;2017-01-23 18:01:40;;;1765 days 05:48:46.786983;1;0;0;0;1;111;0;1
Closed;Easy;3422;0;1;2;1;1;11;2017-01-22 10:17:43;2017-01-22 23:26:24;;;1765 days 05:58:57.050015;2;0;0;0;2;134;0;1
Closed;Easy;3421;0;2;6;2;4;121;2017-01-22 08:41:12;2017-01-28 00:36:09;;;1765 days 07:35:30.640862;3;0;0;0;3;802;0;1
Closed;Easy;3420;0;17;58;32;26;74;2017-01-22 08:07:58;2017-03-10 05:50:21;;;1765 days 08:08:47.505885;21;200;2;200;21;2755;0;1
Closed;Easy;3417;0;2;3;1;2;92;2017-01-21 17:36:41;2017-02-17 05:05:29;;;1765 days 22:40:06.963322;6;0;0;0;6;1609;0;1
Closed;Easy;3415;0;1;10;0;10;147;2017-01-21 16:14:50;2017-01-26 07:10:37;;;1766 days 00:02:01.039221;7;1484;7;1484;7;1514;0;1
Closed;Easy;3414;18;6;42;20;22;11;2017-01-21 15:54:48;2017-01-22 03:32:20;2017-01-22 03:32:20;1667 days 00:48:39;1766 days 00:22:05.396817;2;0;0;0;2;135;0;1
Closed;Easy;3410;0;2;8;0;8;11;2017-01-20 19:56:50;2017-02-23 07:30:11;;;1766 days 20:20:07.275876;9;554;7;554;9;1415;0;1
Closed;Easy;3378;0;1;12;3;9;178;2017-01-19 00:48:05;2017-01-19 22:55:52;;;1768 days 15:28:54.485907;2;0;0;0;2;136;0;1
Closed;Easy;3366;0;0;0;0;0;160;2017-01-18 10:26:15;2017-03-11 14:30:21;;;1769 days 05:50:48.658915;14;190;1;190;14;2399;0;0
Closed;Easy;3349;57;28;461;219;242;13;2017-01-17 18:11:12;2017-04-04 22:54:46;;;1769 days 22:05:54.347015;7;0;0;0;6;1237;1;16
Closed;Easy;3344;0;2;43;4;39;16;2017-01-16 15:58:33;2017-01-17 03:43:24;;;1771 days 00:18:35.778163;2;0;0;0;2;223;0;1
Closed;Easy;3338;0;2;13;2;11;146;2017-01-16 11:39:19;2017-04-18 21:09:49;;;1771 days 04:37:52.036387;8;0;0;0;8;1437;0;11
Closed;Easy;3337;0;9;64;1;63;365;2017-01-16 11:06:38;2017-03-22 18:02:44;;;1771 days 05:10:36.195903;17;584;4;584;16;3721;1;1
Closed;Easy;3332;25;15;210;66;144;170;2017-01-16 00:15:41;2017-01-22 05:43:12;;;1771 days 16:01:35.945114;9;465;3;465;9;3351;0;4
Closed;Easy;3327;0;1;1;0;1;97;2017-01-15 16:48:20;2017-01-17 03:46:29;;;1771 days 23:28:59.264931;3;0;0;0;3;554;0;1
Closed;Easy;3325;0;9;3080;403;2677;473;2017-01-15 13:47:36;2017-02-27 03:19:53;;;1772 days 02:29:45.831393;7;0;0;0;7;1056;0;3
Closed;Easy;3309;0;2;4;2;2;5;2017-01-14 08:11:17;2017-02-12 06:29:42;;;1773 days 08:06:07.079101;3;0;0;0;3;813;0;2
Closed;Easy;3275;0;4;10;5;5;147;2017-01-13 00:25:26;2017-01-14 00:11:52;2017-01-14 00:11:52;1762 days 15:17:40;1774 days 15:52:00.340632;2;0;0;0;2;152;0;1
Closed;Easy;3246;5;46;952;11;941;12;2017-01-12 00:42:14;2017-05-22 22:29:49;;;1775 days 15:35:15.116942;10;0;0;0;8;1635;0;3
Closed;Easy;3232;0;1;8;2;6;100;2017-01-11 16:15:37;2017-01-17 22:39:02;;;1776 days 00:01:54.820678;7;281;3;281;7;2271;0;1
Closed;Easy;3228;0;1;20;3;17;164;2017-01-11 10:29:46;2017-01-11 22:24:57;2017-01-11 22:24:57;1775 days 04:51:51;1776 days 05:47:48.922355;10;345;5;345;10;938;0;1
Closed;Easy;3213;0;2;15;4;11;12;2017-01-10 19:50:11;2017-01-11 22:24:51;;;1776 days 20:27:26.239738;8;0;0;0;8;1607;0;1
Closed;Easy;3201;0;7;52;31;21;187;2017-01-10 01:48:35;2017-01-10 03:30:28;2017-01-10 03:30:28;1771 days 20:01:36;1777 days 14:29:04.952502;1;0;0;0;1;118;0;3
Closed;Easy;3198;0;6;20;9;11;241;2017-01-09 22:46:02;2017-04-19 22:47:15;;;1777 days 17:31:40.429234;20;0;0;0;20;6014;1;2
Closed;Easy;3190;0;11;139;22;117;263;2017-01-09 17:06:10;2017-01-10 12:55:42;2017-01-10 12:55:42;1767 days 19:00:01;1777 days 23:11:35.561304;14;133;2;133;14;3185;0;2
Closed;Easy;3182;0;11;58;28;30;11;2017-01-09 04:48:03;2017-01-13 01:04:50;;;1778 days 11:29:45.233692;2;221;3;221;2;198;0;1
Closed;Easy;3173;0;3;110;6;104;482;2017-01-08 17:26:10;2017-01-12 00:31:06;;;1778 days 22:51:40.864499;6;34;1;34;6;1862;0;2
Closed;Easy;3170;0;8;103;10;93;301;2017-01-08 16:32:40;2017-02-12 01:12:18;;;1778 days 23:45:13.855042;3;287;4;287;3;185;0;1
Closed;Easy;3168;0;1;5;1;4;12;2017-01-08 12:04:19;2017-01-12 23:31:35;;;1779 days 04:13:37.548647;6;113;3;113;6;737;0;1
Closed;Easy;3166;0;6;75;38;37;12;2017-01-08 11:57:37;2017-01-08 11:58:43;;;1779 days 04:20:21.851887;1;0;0;0;1;118;0;2
Closed;Easy;3163;0;2;107;43;64;143;2017-01-08 06:29:34;2017-01-17 04:11:57;;;1779 days 09:48:27.487666;6;0;0;0;6;577;0;2
Closed;Easy;3153;16;5;53;34;19;598;2017-01-07 12:44:25;2017-01-20 00:29:06;;;1780 days 03:33:39.794434;11;242;3;242;11;3057;0;5
Closed;Easy;3139;15;5;178;6;172;441;2017-01-06 14:20:25;2017-01-14 01:00:24;2017-01-14 01:00:24;1696 days 05:47:09;1781 days 01:57:44.327103;7;2956;23;2956;7;957;0;1
Closed;Easy;3127;0;3;25;3;22;12;2017-01-05 22:40:53;2017-01-19 22:56:42;;;1781 days 17:37:19.470259;12;614;3;614;12;2458;0;1
Closed;Easy;3119;0;3;29;9;20;380;2017-01-05 15:47:14;2017-01-24 22:02:00;;;1782 days 00:31:01.788945;14;325;3;325;14;3327;0;3
Closed;Easy;3107;0;1;19;0;19;208;2017-01-04 20:20:46;2017-01-04 23:15:44;;;1782 days 19:57:32.170315;2;0;0;0;2;143;0;1
Closed;Easy;3088;0;1;34;0;34;232;2017-01-04 01:45:19;2017-01-12 23:07:23;;;1783 days 14:33:01.866399;5;0;0;0;5;371;0;1
Closed;Easy;3082;0;4;31;2;29;13;2017-01-03 21:05:47;2017-02-17 19:59:23;;;1783 days 19:12:43.702196;23;12747;68;12747;23;6558;0;3
Closed;Easy;3068;0;2;80;6;74;326;2017-01-03 14:08:35;2017-03-09 09:27:49;;;1784 days 02:09:58.546067;18;308;2;308;18;3856;0;1
Closed;Easy;3052;0;4;78;60;18;137;2017-01-02 14:40:17;2017-01-11 06:25:02;;;1785 days 01:38:19.991518;3;1197;15;1197;3;522;0;1
Closed;Easy;3051;2;4;171;25;146;699;2017-01-02 12:53:21;2017-07-31 19:32:50;;;1785 days 03:25:22.144532;20;4892;39;4892;16;1666;0;2
Closed;Easy;3049;0;1;8;3;5;12;2017-01-02 06:28:23;2017-01-05 08:46:24;;;1785 days 09:50:22.833476;2;0;0;0;2;278;0;1
Closed;Easy;3048;0;1;32;14;18;11;2017-01-02 06:14:37;2017-01-04 07:20:25;;;1785 days 10:04:11.078380;4;0;0;0;4;354;0;1
Closed;Easy;3047;0;1;29;11;18;11;2017-01-02 05:59:53;2017-01-02 06:14:53;;;1785 days 10:18:57.469003;1;0;0;0;1;118;0;1
Closed;Easy;3044;10;4;76;6;70;12;2017-01-01 15:48:14;2017-01-03 19:42:55;2017-01-03 19:42:54;1777 days 20:00:27;1786 days 00:30:39.721940;4;953;8;953;4;814;0;3
Closed;Easy;3035;4;7;224;73;151;382;2016-12-31 15:52:37;2017-01-12 23:23:32;2017-01-12 23:23:32;1768 days 16:19:49;1787 days 00:26:19.972293;10;492;5;492;10;1309;0;3
Closed;Easy;3032;0;1;22;8;14;58;2016-12-31 11:37:33;2017-01-04 03:16:53;;;1787 days 04:41:26.212366;2;0;0;0;2;327;0;1
Closed;Easy;3027;0;1;14;0;14;12;2016-12-31 04:00:27;2017-01-11 08:33:32;;;1787 days 12:18:35.012874;17;0;0;0;17;3978;0;1
Closed;Easy;3007;0;3;10;1;9;310;2016-12-30 17:53:13;2017-03-17 21:54:47;;;1787 days 22:25:51.900943;9;448;2;448;9;2487;1;8
Closed;Easy;2997;19;10;160;5;155;51;2016-12-30 00:51:35;2017-06-02 03:02:23;;;1788 days 15:27:32.336617;6;0;0;0;6;483;0;2
Closed;Easy;2984;2;3;56;13;43;11;2016-12-29 19:19:11;2018-03-02 05:03:52;;;1788 days 20:59:59.899689;11;756;10;756;6;386;1;2
Closed;Easy;2957;0;5;45;2;43;41;2016-12-28 05:32:09;2016-12-29 23:44:27;;;1790 days 10:47:04.897000;3;704;7;704;3;334;0;2
Closed;Easy;2924;22;15;363;37;326;13;2016-12-26 18:32:33;2017-01-06 20:06:59;;;1791 days 21:46:44.415433;4;2164;13;2164;4;526;0;1
Closed;Easy;2900;0;2;153;15;138;256;2016-12-24 22:05:06;2016-12-26 15:42:39;2016-12-26 15:42:39;1780 days 23:46:53;1793 days 18:14:13.897440;10;0;0;0;10;1183;0;2
Closed;Easy;2861;0;1;10;6;4;96;2016-12-22 13:20:53;2016-12-30 00:13:02;;;1796 days 02:58:29.967850;13;1476;8;1476;13;2554;0;1
Closed;Easy;2860;0;26;54;27;27;11;2016-12-22 12:41:17;2016-12-23 06:41:37;;;1796 days 03:38:08.237350;0;0;0;0;0;0;0;1
Closed;Easy;2859;8;2;41;2;39;5;2016-12-22 11:16:43;2017-02-13 16:34:30;;;1796 days 05:02:45.195173;9;454;5;454;9;2022;1;1
Closed;Easy;2851;0;2;8;4;4;6;2016-12-22 06:39:07;2017-01-17 07:49:21;;;1796 days 09:40:24.040324;19;369;2;369;19;6722;0;1
Closed;Easy;2832;0;10;91;11;80;173;2016-12-21 17:40:41;2016-12-21 21:35:24;2016-12-21 21:35:24;1785 days 17:54:08;1796 days 22:38:53.050689;5;411;5;411;5;994;0;3
Closed;Easy;2831;5;1;9;3;6;12;2016-12-21 17:28:03;2016-12-30 19:54:28;;;1796 days 22:51:34.032465;5;2362;9;2362;5;541;0;1
Closed;Easy;2827;14;14;193;10;183;22;2016-12-21 15:12:44;2016-12-27 23:47:19;;;1797 days 01:06:56.382401;4;762;10;762;4;608;0;5
Closed;Easy;2820;0;3;24;4;20;419;2016-12-21 01:42:29;2016-12-21 22:56:29;;;1797 days 14:37:14.690082;13;459;10;459;13;1458;0;1
Closed;Easy;2809;5;1;3;2;1;94;2016-12-20 19:07:00;2016-12-21 01:48:23;2016-12-21 01:48:23;1791 days 13:54:58;1797 days 21:12:45.995473;2;0;0;0;2;144;0;1
Closed;Easy;2806;0;2;144;7;137;194;2016-12-20 15:47:30;2016-12-21 20:59:44;2016-12-21 20:59:44;1796 days 14:57:34;1798 days 00:32:19.154298;11;1178;8;1178;11;960;0;1
Closed;Easy;2797;0;2;12;0;12;68;2016-12-20 05:01:31;2017-05-29 21:53:14;;;1798 days 11:18:21.068736;16;270;5;270;15;1591;0;1
Closed;Easy;2796;27;4;86;34;52;375;2016-12-20 03:02:34;2016-12-20 16:06:22;2016-12-20 16:06:22;1791 days 23:36:59;1798 days 13:17:21.412961;7;867;14;867;7;643;0;2
Closed;Easy;2792;9;15;198;30;168;66;2016-12-19 23:27:30;2017-02-27 05:46:39;;;1798 days 16:52:30.643265;11;2337;15;2337;11;2433;0;2
Closed;Easy;2789;0;1;28;0;28;503;2016-12-19 21:19:50;2017-01-05 01:24:22;;;1798 days 19:00:13.669482;8;0;0;0;7;1514;2;1
Closed;Easy;2787;0;1;10;2;8;346;2016-12-19 20:17:34;2017-02-12 07:49:57;;;1798 days 20:02:32.752254;3;824;4;824;3;507;0;1
Closed;Easy;2778;5;6;21;7;14;333;2016-12-18 22:25:35;2016-12-19 16:00:48;2016-12-19 16:00:48;1787 days 23:28:44;1799 days 17:54:35.287979;4;47;1;47;4;801;0;1
Closed;Easy;2764;0;1;15;4;11;142;2016-12-18 11:17:28;2016-12-20 19:50:02;;;1800 days 05:02:45.219269;11;355;5;355;11;1144;0;1
Closed;Easy;2751;0;4;49;13;36;453;2016-12-17 00:25:48;2016-12-27 21:36:53;;;1801 days 15:54:27.747303;3;0;0;0;3;190;0;1
Closed;Easy;2743;0;0;0;0;0;268;2016-12-16 17:01:42;2016-12-16 17:59:34;;;1801 days 23:18:36.376405;9;60;2;60;9;643;0;0
Closed;Easy;2722;0;5;15;7;8;13;2016-12-15 20:17:16;2016-12-28 04:32:28;;;1802 days 20:03:05.676975;3;1457;7;1457;3;549;0;1
Closed;Easy;2718;0;3;93;60;33;14;2016-12-15 16:57:07;2016-12-16 00:01:55;;;1802 days 23:23:17.078014;11;0;0;0;11;1412;0;7
Closed;Easy;2690;0;4;95;5;90;92;2016-12-13 20:19:01;2016-12-28 01:14:42;;;1804 days 20:01:27.224499;10;2229;20;2229;10;1988;0;1
Closed;Easy;2689;4;2;19;2;17;13;2016-12-13 20:06:52;2016-12-14 20:18:24;;;1804 days 20:13:38.825211;8;330;1;330;8;1026;0;1
Closed;Easy;2675;0;1;21;5;16;22;2016-12-12 20:08:50;2016-12-17 00:28:01;;;1805 days 20:11:44.892065;12;1853;7;1853;12;2549;0;1
Closed;Easy;2671;0;3;26;1;25;279;2016-12-11 17:56:17;2016-12-14 18:54:03;;;1806 days 22:24:21.924983;6;906;7;906;6;528;0;2
Closed;Easy;2653;0;4;146;14;132;298;2016-12-09 06:19:08;2016-12-17 19:20:47;2016-12-17 19:20:47;1789 days 11:52:04;1809 days 10:01:34.228243;13;480;5;480;13;3696;0;1
Closed;Easy;2651;4;1;9;6;3;94;2016-12-08 22:12:24;2016-12-09 18:53:33;;;1809 days 18:08:20.857466;6;311;2;311;6;2425;0;2
Closed;Easy;2649;0;5;192;10;182;174;2016-12-08 18:20:36;2016-12-14 04:23:08;;;1809 days 22:00:12.230482;21;816;10;816;21;4138;0;2
Closed;Easy;2644;0;0;0;0;0;381;2016-12-08 04:41:02;2017-03-24 15:44:28;;;1810 days 11:39:52.402267;23;5375;33;5375;22;7307;2;0
Closed;Easy;2635;4;1;8;0;8;108;2016-12-07 16:07:27;2016-12-07 19:26:47;;;1811 days 00:13:29.882895;2;107;1;107;2;142;0;1
Closed;Easy;2634;0;1;2;1;1;76;2016-12-07 13:06:41;2016-12-21 19:10:17;;;1811 days 03:14:18.114047;4;0;0;0;4;667;0;1
Closed;Easy;2632;0;2;20;2;18;64;2016-12-07 03:19:57;2016-12-14 04:50:27;;;1811 days 13:01:05.155219;16;0;0;0;16;3114;0;1
Closed;Easy;2612;0;5;15;0;15;12;2016-12-05 23:16:40;2016-12-07 01:50:39;;;1812 days 17:04:25.451432;4;194;2;194;4;886;0;1
Closed;Easy;2611;0;5;114;1;113;388;2016-12-05 22:57:18;2016-12-08 05:30:40;;;1812 days 17:23:50.434459;6;1054;3;1054;6;897;0;1
Closed;Easy;2595;0;2;25;2;23;149;2016-12-05 05:46:15;2016-12-08 06:00:00;;;1813 days 10:34:55.792448;4;0;0;0;4;773;0;1
Closed;Easy;2592;0;2;85;12;73;495;2016-12-05 02:52:54;2017-07-09 20:51:32;;;1813 days 13:28:19.204383;7;0;0;0;7;1619;2;1
Closed;Easy;2583;11;9;170;39;131;140;2016-12-04 19:56:58;2016-12-08 05:12:00;;;1813 days 20:24:18.310347;7;722;5;722;7;2306;0;3
Closed;Easy;2489;0;1;7;2;5;245;2016-12-01 00:56:51;2016-12-13 22:26:10;;;1817 days 15:24:27.810348;2;86;1;86;2;175;0;1
Closed;Easy;2479;3;10;107;7;100;368;2016-11-30 17:49:40;2016-12-16 00:57:17;;;1817 days 22:31:41.315798;5;60;1;60;5;1759;0;1
Closed;Easy;2458;0;1;5;0;5;101;2016-11-29 19:23:27;2016-11-30 00:47:40;;;1818 days 20:57:56.740863;3;0;0;0;3;446;0;1
Closed;Easy;2456;0;1;2;1;1;12;2016-11-29 15:58:29;2016-12-01 18:42:10;;;1819 days 00:22:57.183795;6;0;0;0;6;1660;0;1
